season,venue_date,venue_time,round,attendance_value,referee,home_manager,away_manager,home_captain,away_captain,formation_home,formation_away,home_possession,away_possession,home_lineup,away_lineup,home_team,away_team,home_shirtnumber,home_nationality,home_position,home_age,home_minutes,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_shirtnumber,away_nationality,away_position,away_age,away_minutes,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
2017-2018,2017-09-16,15:30,4,46500,Christian Dingert,Niko Kovač,Manuel Baum,David Abraham,Daniel Baier,3-1-4-2,4-2-3-1,0.65,0.35,"['Lukáš Hrádecký', 'Simon Falette', 'Jonathan de Guzmán', 'Sébastien Haller', 'Mijat Gaćinović', 'Carlos Salcedo', 'Jetro Willems', 'Kevin-Prince Boateng', 'David Abraham', 'Makoto Hasebe', 'Timothy Chandler', 'Jan Zimmermann', 'Ante Rebić', 'Gelson Fernandes', 'Luka Jović', 'Marco Russ', 'Marius Wolf', 'Taleb Tawatha']","['Lukáš Hrádecký', 'Simon Falette', 'Jonathan de Guzmán', 'Sébastien Haller', 'Mijat Gaćinović', 'Carlos Salcedo', 'Jetro Willems', 'Kevin-Prince Boateng', 'David Abraham', 'Makoto Hasebe', 'Timothy Chandler', 'Jan Zimmermann', 'Ante Rebić', 'Gelson Fernandes', 'Luka Jović', 'Marco Russ', 'Marius Wolf', 'Taleb Tawatha']",Eintracht Frankfurt,Augsburg,,,,,990,1,1,0,0,23,8,2,0,714,14,12,12,1.5,1.5,1.1,37,2,482,600,80.3,75,421,22,22,11,9121,3586,185,218,84.9,228,260,87.7,57,95,60.0,1.7,15,56,16,5,546,53,15,0,7,25,27,4,0,4,0,1,12,11,5,5,4,8,14,57.1,6,4,8,26,24,0,45,128,404,190,35,714,50.0,11,50.0,2155,1276,11,3,17,16,478,74,0,13,11,1,0,0,0,49,28,25,52.8,,,,,990,2,1,0,0,11,3,3,0,459,27,15,15,0.7,0.7,0.5,18,3,205,322,63.7,20,159,12,14,6,4426,2425,87,110,79.1,65,98,66.3,46,92,50.0,0.5,7,18,4,1,270,49,12,0,1,14,16,4,0,3,0,3,8,23,20,6,1,11,22,50.0,11,6,9,42,43,0,82,214,161,92,18,459,42.9,8,57.1,900,515,11,4,14,6,202,20,0,13,12,3,0,0,0,36,25,28,47.2
2017-2018,2018-03-10,15:30,26,36500,Bastian Dankert,André Breitenreiter,Manuel Baum,Philipp Tschauner,Daniel Baier,4-4-2,4-2-3-1,0.59,0.41,"['Philipp Tschauner', 'Miiko Albornoz', 'Felipe', 'Felix Klaus', 'Ihlas Bebou', 'Martin Harnik', 'Iver Fossum', 'Salif Sané', 'Niclas Füllkrug', 'Oliver Sorg', 'Waldemar Anton', 'Michael Esser', 'Julian Korb', 'Marvin Bakalorz', 'Jonathas', 'Matthias Ostrzolek', 'Kenan Karaman', 'Pirmin Schwegler']","['Philipp Tschauner', 'Miiko Albornoz', 'Felipe', 'Felix Klaus', 'Ihlas Bebou', 'Martin Harnik', 'Iver Fossum', 'Salif Sané', 'Niclas Füllkrug', 'Oliver Sorg', 'Waldemar Anton', 'Michael Esser', 'Julian Korb', 'Marvin Bakalorz', 'Jonathas', 'Matthias Ostrzolek', 'Kenan Karaman', 'Pirmin Schwegler']",Hannover 96,Augsburg,,,,,990,1,0,0,0,17,5,2,0,664,15,1,14,1.0,1.0,0.9,33,2,432,545,79.3,52,322,13,25,15,7861,3026,176,209,84.2,191,221,86.4,51,85,60.0,1.3,14,40,11,4,487,58,18,0,5,24,28,3,1,1,1,0,13,11,11,3,1,9,14,64.3,5,4,10,16,24,0,67,169,339,161,22,664,60.0,10,40.0,2155,1186,14,0,15,16,428,51,0,13,17,0,0,0,0,43,30,24,55.6,,,,,990,3,2,0,0,18,9,2,0,487,26,2,11,2.7,2.7,1.6,32,5,248,372,66.7,30,201,15,14,5,3852,1822,125,146,85.6,73,105,69.5,26,78,33.3,1.0,15,12,9,2,311,60,13,0,0,22,26,6,0,6,0,1,13,22,14,12,0,10,25,40.0,15,3,8,28,32,0,58,159,195,138,18,487,35.7,9,64.3,1178,553,8,0,7,6,245,30,0,17,13,1,0,0,0,40,24,30,44.4
2017-2018,2017-10-21,15:30,9,42558,Sven Jablonski,Ralph Hasenhüttl,Hannes Wolf,Willi Orban,Simon Terodde,4-2-2-2,3-4-3,0.57,0.43,"['Péter Gulácsi', 'Bernardo', 'Willi Orban', 'Ibrahima Konaté', 'Marcel Sabitzer', 'Naby Keïta', 'Yussuf Poulsen', 'Emil Forsberg', 'Timo Werner', 'Lukas Klostermann', 'Diego Demme', 'Yvon Mvogo', 'Bruma', 'Benno Schmitz', 'Marcel Halstenberg', 'Konrad Laimer', 'Jean-Kévin Augustin', 'Kevin Kampl']","['Péter Gulácsi', 'Bernardo', 'Willi Orban', 'Ibrahima Konaté', 'Marcel Sabitzer', 'Naby Keïta', 'Yussuf Poulsen', 'Emil Forsberg', 'Timo Werner', 'Lukas Klostermann', 'Diego Demme', 'Yvon Mvogo', 'Bruma', 'Benno Schmitz', 'Marcel Halstenberg', 'Konrad Laimer', 'Jean-Kévin Augustin', 'Kevin Kampl']",RB Leipzig,Stuttgart,,,,,990,1,1,0,0,15,3,0,0,728,20,19,16,1.1,1.1,0.9,27,2,476,597,79.7,45,389,17,21,11,8164,3199,226,261,86.6,187,220,85.0,48,86,55.8,1.1,10,38,5,0,531,64,24,5,3,15,28,3,1,2,0,2,11,14,7,12,1,15,23,65.2,8,3,13,39,30,0,51,175,436,125,15,728,52.4,10,47.6,2023,1015,10,2,12,14,475,45,0,10,18,2,0,0,0,53,23,19,54.8,,,,,990,0,0,0,0,11,2,1,0,562,24,16,10,0.8,0.8,0.3,21,0,299,447,66.9,31,275,10,23,8,5983,2457,124,164,75.6,121,157,77.1,51,105,48.6,0.4,5,22,4,0,384,57,12,1,4,21,28,5,3,2,0,6,17,17,7,16,1,10,21,47.6,11,3,7,40,22,0,53,190,266,112,13,562,34.8,15,65.2,1322,658,12,2,8,5,298,31,0,18,10,6,0,0,0,55,19,23,45.2
2017-2018,2018-02-10,15:30,22,47700,Daniel Siebert,Niko Kovač,Stephan Ruthenbeck,Makoto Hasebe,Matthias Lehmann,3-4-3,4-4-2,0.57,0.43,"['Lukáš Hrádecký', 'Simon Falette', 'Ante Rebić', 'Luka Jović', 'Kevin-Prince Boateng', 'Makoto Hasebe', 'Timothy Chandler', 'Marco Russ', 'Danny da Costa', 'Marius Wolf', 'Omar Mascarell', 'Jan Zimmermann', 'Gelson Fernandes', 'Sébastien Haller', 'Marco Fabián', 'Mijat Gaćinović', 'Carlos Salcedo', 'Jetro Willems']","['Lukáš Hrádecký', 'Simon Falette', 'Ante Rebić', 'Luka Jović', 'Kevin-Prince Boateng', 'Makoto Hasebe', 'Timothy Chandler', 'Marco Russ', 'Danny da Costa', 'Marius Wolf', 'Omar Mascarell', 'Jan Zimmermann', 'Gelson Fernandes', 'Sébastien Haller', 'Marco Fabián', 'Mijat Gaćinović', 'Carlos Salcedo', 'Jetro Willems']",Eintracht Frankfurt,Köln,,,,,990,4,3,0,0,13,8,2,0,659,11,14,10,2.4,2.4,1.5,23,7,436,565,77.2,45,371,19,19,11,8389,3290,167,196,85.2,202,248,81.5,56,94,59.6,1.7,9,35,10,4,509,56,21,2,6,23,22,4,2,2,0,0,12,9,2,8,1,4,7,57.1,3,2,8,25,29,1,50,196,340,131,27,659,57.9,8,42.1,1749,959,14,7,8,8,433,45,0,20,18,0,0,1,0,39,18,24,42.9,,,,,990,2,1,1,1,7,3,1,0,521,16,8,12,1.3,0.5,0.2,16,4,296,426,69.5,34,234,8,7,3,5279,2360,129,156,82.7,121,156,77.6,34,84,40.5,0.3,3,22,3,1,381,42,18,0,3,18,13,1,1,0,0,3,12,10,9,7,0,8,19,42.1,11,2,10,24,27,0,69,207,249,67,7,520,42.9,4,57.1,1234,726,5,0,10,7,292,33,0,18,19,3,1,0,0,55,24,18,57.1
2017-2018,2017-10-27,20:30,10,33794,Sascha Stegemann,Sandro Schwarz,Niko Kovač,Stefan Bell,David Abraham,4-3-3,3-1-4-2,0.52,0.48,"['Robin Zentner', 'Giulio Donati', 'Abdou Diallo', 'Danny Latza', 'Levin Öztunalı', 'Yoshinori Mutō', 'Stefan Bell', 'Daniel Brosinski', 'Fabian Frei', 'Jean-Philippe Gbamin', 'Pablo de Blasis', 'Jannik Huth', 'Leon Balogun', 'Alexandru Maxim', 'Viktor Fischer', 'Jairo Samperio', 'Kenan Kodro', 'Suat Serdar']","['Robin Zentner', 'Giulio Donati', 'Abdou Diallo', 'Danny Latza', 'Levin Öztunalı', 'Yoshinori Mutō', 'Stefan Bell', 'Daniel Brosinski', 'Fabian Frei', 'Jean-Philippe Gbamin', 'Pablo de Blasis', 'Jannik Huth', 'Leon Balogun', 'Alexandru Maxim', 'Viktor Fischer', 'Jairo Samperio', 'Kenan Kodro', 'Suat Serdar']",Mainz 05,Eintracht Frankfurt,,,,,990,1,1,0,0,6,3,0,0,531,17,10,14,0.4,0.4,0.3,12,2,277,440,63.0,20,233,11,20,8,5538,2521,107,141,75.9,117,156,75.0,43,102,42.2,0.6,4,15,5,1,361,70,24,0,5,19,32,5,4,0,0,9,13,11,8,8,1,10,17,58.8,7,1,13,27,10,1,71,191,235,108,13,531,40.0,12,60.0,1251,545,6,3,15,10,274,20,0,14,22,9,0,0,1,38,19,31,38.0,,,,,990,0,0,0,0,8,3,2,0,517,22,17,12,0.4,0.4,0.4,15,0,263,399,65.9,31,229,10,17,7,5293,2852,104,133,78.2,104,138,75.4,47,97,48.5,0.5,8,24,6,1,337,60,23,0,2,14,25,5,0,5,0,2,15,19,9,12,1,12,20,60.0,8,1,11,39,36,0,52,176,252,95,18,517,41.2,10,58.8,996,448,5,3,18,7,253,29,0,22,14,2,0,0,0,37,31,19,62.0
2017-2018,2018-01-27,18:30,20,40030,Bastian Dankert,Florian Kohfeldt,Pál Dárdai,Zlatko Junuzović,Per Ciljan Skjelbred,4-1-4-1,4-2-3-1,0.58,0.42,"['Jiří Pavlenka', 'Ludwig Augustinsson', 'Thomas Delaney', 'Jérôme Gondorf', 'Max Kruse', 'Miloš Veljković', 'Zlatko Junuzović', 'Niklas Moisander', 'Theodor Gebre Selassie', 'Maximilian Eggestein', 'Philipp Bargfrede', 'Jaroslav Drobný', 'Robert Bauer', 'Florian Kainz', 'Aron Jóhannsson', 'Johannes Eggestein', 'Ishak Belfodil', 'Marco Friedl']","['Jiří Pavlenka', 'Ludwig Augustinsson', 'Thomas Delaney', 'Jérôme Gondorf', 'Max Kruse', 'Miloš Veljković', 'Zlatko Junuzović', 'Niklas Moisander', 'Theodor Gebre Selassie', 'Maximilian Eggestein', 'Philipp Bargfrede', 'Jaroslav Drobný', 'Robert Bauer', 'Florian Kainz', 'Aron Jóhannsson', 'Johannes Eggestein', 'Ishak Belfodil', 'Marco Friedl']",Werder Bremen,Hertha BSC,,,,,990,0,0,0,0,18,6,3,0,712,14,13,8,1.6,1.6,1.5,34,0,481,618,77.8,60,374,10,12,4,9307,3638,197,228,86.4,212,255,83.1,68,109,62.4,1.5,16,43,8,5,553,61,21,0,2,19,30,2,0,2,0,4,21,11,8,6,0,10,20,50.0,10,1,7,27,14,1,53,161,382,173,23,712,33.3,8,66.7,1816,752,9,4,9,9,475,59,0,15,21,4,0,0,0,54,25,29,46.3,,,,,990,0,0,0,0,5,2,2,0,551,17,12,23,0.9,0.9,0.2,7,0,304,440,69.1,29,249,13,20,10,6375,2510,101,124,81.5,154,194,79.4,46,107,43.0,0.4,3,28,1,1,392,47,17,0,1,7,18,2,0,2,0,1,7,12,9,8,0,8,12,66.7,4,5,18,29,33,0,74,210,263,82,5,551,50.0,10,50.0,1252,578,3,3,5,4,303,29,0,21,15,1,0,0,0,44,29,25,53.7
2017-2018,2018-03-17,15:30,27,30080,Sascha Stegemann,Manuel Baum,Florian Kohfeldt,Daniel Baier,Max Kruse,4-2-3-1,4-3-3,0.5,0.5,"['Marwin Hitz', 'Rani Khedira', 'Daniel Baier', 'Michael Gregoritsch', 'Jonathan Schmid', 'Koo Ja-cheol', 'Gojko Kačar', 'Marco Richter', 'Caiuby', 'Philipp Max', 'Martin Hinteregger', 'Andreas Luthe', 'Marcel Heller', 'Shawn Parker', 'Jan Morávek', 'Christoph Janker', 'Sergio Córdova', 'Kilian Jakob']","['Marwin Hitz', 'Rani Khedira', 'Daniel Baier', 'Michael Gregoritsch', 'Jonathan Schmid', 'Koo Ja-cheol', 'Gojko Kačar', 'Marco Richter', 'Caiuby', 'Philipp Max', 'Martin Hinteregger', 'Andreas Luthe', 'Marcel Heller', 'Shawn Parker', 'Jan Morávek', 'Christoph Janker', 'Sergio Córdova', 'Kilian Jakob']",Augsburg,Werder Bremen,,,,,990,1,1,0,0,15,6,2,0,599,15,6,11,0.7,0.7,0.3,21,2,374,493,75.9,31,353,11,10,5,6241,2265,169,200,84.5,154,177,87.0,29,77,37.7,0.4,7,25,6,2,446,47,15,0,2,24,14,8,1,6,0,0,13,12,7,6,2,6,13,46.2,7,4,7,21,32,1,71,202,272,130,10,599,50.0,5,50.0,2144,1122,10,2,8,7,371,31,0,15,15,0,0,0,0,40,11,18,37.9,,,,,990,3,2,0,0,21,11,1,0,598,12,10,12,1.9,1.9,1.5,35,5,380,494,76.9,48,247,22,13,7,7040,2748,148,181,81.8,182,217,83.9,42,75,56.0,1.3,16,29,12,1,440,52,15,0,5,20,19,7,2,3,0,2,12,6,4,8,0,5,10,50.0,5,3,9,22,27,0,65,177,257,166,29,598,53.8,6,46.2,1680,946,13,5,6,9,372,46,0,15,13,2,0,0,0,25,18,11,62.1
2017-2018,2017-08-20,15:30,1,24000,Manuel Gräfe,Christian Streich,Niko Kovač,Julian Schuster,David Abraham,3-4-3,3-1-4-2,0.57,0.43,"['Alexander Schwolow', 'Philipp Lienhart', 'Florian Niederlechner', 'Mike Frantz', 'Pascal Stenzel', 'Janik Haberer', 'Marc-Oliver Kempf', 'Julian Schuster', 'Nicolas Höfler', 'Christian Günter', 'Tim Kleindienst', 'Rafał Gikiewicz', 'Çağlar Söyüncü', 'Amir Abrashi', 'Marco Terrazzino', 'Lukas Kübler', 'Nils Petersen', 'Vincent Sierro']","['Alexander Schwolow', 'Philipp Lienhart', 'Florian Niederlechner', 'Mike Frantz', 'Pascal Stenzel', 'Janik Haberer', 'Marc-Oliver Kempf', 'Julian Schuster', 'Nicolas Höfler', 'Christian Günter', 'Tim Kleindienst', 'Rafał Gikiewicz', 'Çağlar Söyüncü', 'Amir Abrashi', 'Marco Terrazzino', 'Lukas Kübler', 'Nils Petersen', 'Vincent Sierro']",Freiburg,Eintracht Frankfurt,,,,,990,0,0,0,0,7,1,1,0,635,16,9,13,0.4,0.4,0.3,13,0,411,537,76.5,37,343,15,8,3,8504,3297,130,161,80.7,215,244,88.1,59,112,52.7,0.3,5,22,5,0,479,53,20,0,4,12,21,3,1,1,0,5,5,11,9,6,1,6,14,42.9,8,6,7,25,22,1,73,234,315,95,14,635,37.5,5,62.5,1766,926,10,1,9,17,411,37,0,8,16,5,0,0,0,45,30,28,51.7,,,,,990,0,0,0,0,15,2,2,0,513,22,14,6,1.3,1.3,0.8,26,0,286,398,71.9,34,263,19,14,8,5919,2703,115,136,84.6,109,140,77.9,52,98,53.1,1.3,12,22,10,7,348,48,12,0,5,27,22,7,0,4,0,2,7,17,8,10,4,5,8,62.5,3,1,5,36,26,0,37,166,220,134,30,513,57.1,6,42.9,1467,797,15,8,13,10,284,34,0,18,8,2,0,0,0,48,28,30,48.3
2017-2018,2018-05-12,15:30,34,30150,Manuel Gräfe,Julian Nagelsmann,Peter Stöger,Kevin Vogt,Marcel Schmelzer,3-1-4-2,3-4-1-2,0.47,0.53,"['Oliver Baumann', 'Pavel Kadeřábek', 'Ermin Bičakčić', 'Florian Grillitsch', 'Nico Schulz', 'Steven Zuber', 'Mark Uth', 'Kevin Vogt', 'Kevin Akpoguma', 'Andrej Kramarić', 'Ádám Szalai', 'Gregor Kobel', 'Eugen Polanski', 'Nadiem Amiri', 'Robert Žulj', 'Justin Hoogma', 'Felix Passlack', 'Robin Hack']","['Oliver Baumann', 'Pavel Kadeřábek', 'Ermin Bičakčić', 'Florian Grillitsch', 'Nico Schulz', 'Steven Zuber', 'Mark Uth', 'Kevin Vogt', 'Kevin Akpoguma', 'Andrej Kramarić', 'Ádám Szalai', 'Gregor Kobel', 'Eugen Polanski', 'Nadiem Amiri', 'Robert Žulj', 'Justin Hoogma', 'Felix Passlack', 'Robin Hack']",Hoffenheim,Dortmund,,,,,990,3,2,0,0,13,9,0,0,622,20,4,10,1.7,1.7,0.9,19,3,469,533,88.0,25,347,18,15,4,8497,2674,168,182,92.3,248,264,93.9,38,68,55.9,0.7,9,20,7,0,499,31,6,1,3,10,17,2,2,0,0,3,1,16,11,8,1,7,14,50.0,7,3,7,24,17,1,52,257,288,82,23,622,26.7,11,73.3,1979,1011,11,6,5,11,466,25,0,5,7,3,0,0,0,33,15,5,75.0,,,,,990,1,1,0,0,10,4,0,0,688,22,10,4,1.6,1.6,1.5,19,2,532,609,87.4,43,440,24,14,7,9493,2658,219,237,92.4,250,269,92.9,52,84,61.9,0.7,8,29,7,0,570,39,8,0,6,10,20,3,0,2,0,0,8,15,8,13,1,11,15,73.3,4,4,0,32,15,1,38,149,389,155,22,688,50.0,7,50.0,2395,1131,21,9,6,13,527,43,0,7,4,0,0,0,0,28,5,15,25.0
2017-2018,2018-03-10,18:30,26,28809,Robert Hartmann,Heiko Herrlich,Dieter Hecking,Lars Bender,Lars Stindl,4-2-3-1,4-2-3-1,0.54,0.46,"['Bernd Leno', 'Jonathan Tah', 'Sven Bender', 'Lars Bender', 'Leon Bailey', 'Lucas Alario', 'Julian Baumgartlinger', 'Wendell', 'Charles Aránguiz', 'Kai Havertz', 'Kevin Volland', 'Ramazan Özcan', 'Panagiotis Retsos', 'Julian Brandt', 'Stefan Kießling', 'Dominik Kohr', 'Karim Bellarabi', 'Benjamin Henrichs']","['Bernd Leno', 'Jonathan Tah', 'Sven Bender', 'Lars Bender', 'Leon Bailey', 'Lucas Alario', 'Julian Baumgartlinger', 'Wendell', 'Charles Aránguiz', 'Kai Havertz', 'Kevin Volland', 'Ramazan Özcan', 'Panagiotis Retsos', 'Julian Brandt', 'Stefan Kießling', 'Dominik Kohr', 'Karim Bellarabi', 'Benjamin Henrichs']",Bayer Leverkusen,Mönchengladbach,,,,,990,2,2,0,0,19,7,0,0,723,26,7,14,2.8,2.8,2.8,36,4,494,594,83.2,59,422,24,30,13,9237,3301,215,247,87.0,207,228,90.8,61,93,65.6,2.2,18,40,9,3,550,43,15,0,9,16,21,3,1,2,0,1,16,18,14,9,3,10,23,43.5,13,5,9,33,22,0,60,204,354,173,31,723,43.3,17,56.7,2311,1144,16,7,8,8,488,58,0,12,15,1,0,0,0,72,24,19,55.8,,,,,990,0,0,0,0,9,2,3,0,624,25,6,15,0.7,0.7,0.6,12,0,401,514,78.0,29,257,12,23,13,7805,2967,149,177,84.2,203,230,88.3,45,88,51.1,0.8,7,37,4,0,459,54,13,0,3,10,24,5,1,4,0,1,11,17,15,7,3,17,30,56.7,13,1,14,31,21,0,70,238,277,115,11,624,56.5,10,43.5,1340,750,7,3,13,16,401,29,0,16,12,1,0,0,0,55,19,24,44.2
2017-2018,2017-12-02,15:30,14,75000,Guido Winkmann,Jupp Heynckes,André Breitenreiter,Thomas Müller,Philipp Tschauner,4-3-3,3-4-3,0.69,0.31,"['Sven Ulreich', 'Mats Hummels', 'Javi Martínez', 'Robert Lewandowski', 'James Rodríguez', 'Rafinha', 'Jérôme Boateng', 'Arturo Vidal', 'Thomas Müller', 'Kingsley Coman', 'Joshua Kimmich', 'Tom Starke', 'Niklas Süle', 'Franck Ribéry', 'Sebastian Rudy', 'Corentin Tolisso', 'David Alaba', 'Marco Friedl']","['Sven Ulreich', 'Mats Hummels', 'Javi Martínez', 'Robert Lewandowski', 'James Rodríguez', 'Rafinha', 'Jérôme Boateng', 'Arturo Vidal', 'Thomas Müller', 'Kingsley Coman', 'Joshua Kimmich', 'Tom Starke', 'Niklas Süle', 'Franck Ribéry', 'Sebastian Rudy', 'Corentin Tolisso', 'David Alaba', 'Marco Friedl']",Bayern Munich,Hannover 96,,,,,990,3,1,1,1,28,11,2,0,846,25,11,12,3.9,3.1,2.7,52,6,622,728,85.4,85,506,32,27,14,12211,3892,246,272,90.4,287,314,91.4,87,129,67.4,2.1,19,94,15,4,681,42,7,3,8,36,18,9,4,4,0,5,13,22,8,12,5,7,13,53.8,6,1,11,36,15,0,39,160,380,315,36,845,51.9,13,48.1,2518,1456,20,10,9,5,620,85,0,12,8,5,1,1,0,56,9,13,40.9,,,,,990,1,1,0,1,7,3,2,0,449,18,13,14,1.1,0.3,0.3,14,2,233,328,71.0,19,234,13,13,6,4479,2363,95,123,77.2,96,115,83.5,35,66,53.0,0.3,6,18,0,0,270,58,16,0,4,12,19,3,2,1,0,0,14,13,13,5,0,13,27,48.1,14,6,8,31,44,0,93,214,174,71,7,448,46.2,7,53.8,1305,700,12,4,8,18,231,19,0,8,12,0,1,1,0,36,13,9,59.1
2017-2018,2017-09-30,15:30,7,24352,Robert Hartmann,Martin Schmidt,Sandro Schwarz,Ignacio Camacho,Stefan Bell,4-2-3-1,4-3-3,0.53,0.47,"['Koen Casteels', 'Paul Verhaegh', 'Ignacio Camacho', 'Yunus Mallı', 'Daniel Didavi', 'Divock Origi', 'Jakub Błaszczykowski', 'Ohis Felix Uduokhai', 'Josuha Guilavogui', 'Marcel Tisserand', 'Gian-Luca Itter', 'Max Grün', 'Riechedly Bazoer', 'Paul-Georges Ntep', 'Yannick Gerhardt', 'Victor Osimhen', 'Robin Knoche', 'Kaylen Hinds']","['Koen Casteels', 'Paul Verhaegh', 'Ignacio Camacho', 'Yunus Mallı', 'Daniel Didavi', 'Divock Origi', 'Jakub Błaszczykowski', 'Ohis Felix Uduokhai', 'Josuha Guilavogui', 'Marcel Tisserand', 'Gian-Luca Itter', 'Max Grün', 'Riechedly Bazoer', 'Paul-Georges Ntep', 'Yannick Gerhardt', 'Victor Osimhen', 'Robin Knoche', 'Kaylen Hinds']",Wolfsburg,Mainz 05,,,,,989,1,1,0,0,6,2,4,1,608,21,7,16,0.9,0.9,0.7,12,2,402,521,77.2,46,340,15,6,4,7494,2632,173,200,86.5,166,204,81.4,54,99,54.5,0.9,4,27,8,2,463,58,21,2,7,20,23,5,3,0,0,0,8,14,10,8,3,9,14,64.3,5,5,11,28,20,1,53,187,298,127,14,608,66.7,2,33.3,1509,777,12,3,13,15,398,46,1,9,19,0,0,0,0,51,19,16,54.3,,,,,990,1,1,0,0,10,3,4,0,562,17,13,9,1.1,1.1,1.0,19,2,358,466,76.8,35,339,13,14,5,6523,2591,143,166,86.1,159,186,85.5,42,83,50.6,0.9,8,27,10,1,418,47,8,0,2,10,26,6,1,3,0,1,13,11,8,7,2,2,6,33.3,4,1,8,30,20,0,47,191,258,119,17,562,35.7,9,64.3,1757,902,8,4,13,12,355,34,0,21,8,1,0,0,0,54,16,19,45.7
